,Unnamed: 0.1,Unnamed: 0,Survived,Age,Fare,SibSp,Parch,male,female,Pclass_1,Pclass_2,Pclass_3,Embarked_S,Embarked_C,Embarked_Q
480,480,486,1,0.3950220409513811,90.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
481,481,487,0,2.1064527546072456,29.7,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
482,482,488,0,0.0229718858088018,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
483,483,489,1,-1.5396387657900308,15.9,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
484,484,490,0,-0.4090403526709235,19.9667,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
485,485,491,0,-0.6467183934478408,7.25,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
486,486,492,0,1.883222661521698,30.5,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
487,487,493,0,3.0737831579779518,49.5042,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
488,488,494,0,-0.6467183934478408,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
489,489,495,0,-0.864082052837122,14.4583,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
490,490,496,1,1.8088126304931824,78.2667,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
491,491,497,0,-0.3614799411718636,15.1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
492,492,498,0,-0.3490782693337773,151.55,1,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
493,493,499,0,-0.4234883003622932,7.7958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
494,494,500,0,-0.944358517561904,8.6625,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
495,495,501,0,-0.6467183934478408,7.75,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
496,496,502,0,-0.2749921581625557,7.6292,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
497,497,503,0,0.5438421030084127,9.5875,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
498,498,504,1,-1.01876854859042,86.5,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
499,499,505,0,-0.8699484865333883,108.9,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
500,500,506,1,0.2462019788943494,26.0,0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
501,501,507,1,1.4991825339903373,26.55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
502,502,508,0,-0.1258481762482298,22.525,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
503,503,509,1,-0.2746682383052615,56.4958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
504,504,510,1,-0.0514381452197139,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
505,505,511,0,0.0634811258783985,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
506,506,512,1,0.4694320719798969,26.2875,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
507,507,513,1,1.8088126304931824,59.4,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
508,508,514,0,-0.4234883003622932,7.4958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
509,509,515,0,1.2879424132935713,34.0208,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
510,510,516,1,0.3206120099228652,10.5,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
511,511,517,0,0.2531221117800016,24.15,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
512,512,518,1,0.4694320719798969,26.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
513,513,519,0,0.1717919478658335,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
514,514,520,1,0.0229718858088018,93.5,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
515,515,521,0,-0.5723083624193249,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
516,516,522,0,-0.0274295554355551,7.225,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
517,517,523,1,1.0647123202080238,57.9792,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
518,518,524,0,-0.5071588503407715,7.2292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
519,519,525,0,0.8042772116082182,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
520,520,526,1,1.5111725063791188,10.5,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
521,521,527,0,0.7239639847847736,221.7792,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
522,522,528,0,0.6926621650654444,7.925,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
523,523,529,0,-0.497898331390809,11.5,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
524,524,530,1,-2.0605089829896417,26.0,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
525,525,531,0,-0.5071588503407715,7.2292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
526,526,532,0,-0.944358517561904,7.2292,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
527,527,533,1,-1.662415316987082,22.3583,0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
528,528,534,0,0.0229718858088018,8.6625,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
529,529,535,1,-1.6884588278470625,26.25,0,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
530,530,536,0,1.1391223512365396,26.55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
531,531,537,1,0.0229718858088018,106.425,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
532,532,538,0,-0.5520626331436497,14.5,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
533,533,539,1,-0.5723083624193249,49.5,0,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
534,534,540,1,0.4694320719798969,71.0,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
535,535,541,0,-1.5396387657900308,31.275,4,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
536,536,542,0,-1.390818703732999,31.275,4,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
537,537,543,1,0.1717919478658335,26.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
538,538,544,0,1.5111725063791188,106.425,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
539,539,545,0,2.5529129407783406,26.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
540,540,546,1,-0.7955384555048725,26.0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
541,541,547,1,0.2077674262007154,13.8625,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
542,542,548,0,0.2462019788943494,20.525,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
543,543,549,1,-1.6140487968185466,36.75,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
544,544,550,1,-0.944358517561904,110.8833,0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
545,545,551,0,-0.2002582072767456,26.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
546,546,552,0,-0.2494924990923301,7.8292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
547,547,553,1,-0.5723083624193249,7.225,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
548,548,554,1,-0.5723083624193249,7.775,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
549,549,555,0,2.404092878721309,26.55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
550,550,556,1,1.3623524443220871,39.6,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
551,551,557,0,0.7239639847847736,227.525,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
552,552,558,1,0.6926621650654444,79.65,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
553,553,559,1,0.4694320719798969,17.4,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
554,554,560,0,0.3936453374693172,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
555,555,561,0,0.7670721960939603,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
556,556,562,0,-0.1258481762482298,13.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
557,557,563,0,0.0634811258783985,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
558,558,564,0,0.0634811258783985,8.05,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
559,559,565,0,-0.4234883003622932,24.15,2,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
560,560,566,0,-0.7955384555048725,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
561,561,567,0,-0.0514381452197139,21.075,0,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
562,562,568,0,-0.5071588503407715,7.2292,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
563,563,569,1,0.1717919478658335,7.8542,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
564,564,570,1,2.404092878721309,10.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
565,565,571,1,1.7344025994646664,51.4792,2,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
566,566,572,1,0.4694320719798969,26.3875,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
567,567,573,1,0.3936453374693172,7.75,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
568,568,574,0,-1.01876854859042,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
569,569,575,0,-0.7955384555048725,14.5,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
570,570,576,1,0.3206120099228652,13.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
571,571,577,1,0.6926621650654444,55.9,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
572,572,578,0,-0.658576367815619,14.4583,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
573,573,579,1,0.1717919478658335,7.925,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
574,574,580,1,-0.3490782693337773,30.0,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
575,575,581,1,0.6926621650654444,110.8833,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
576,576,582,0,1.8088126304931824,26.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
577,577,583,0,0.4694320719798969,40.125,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
578,578,584,0,-0.0601026581159777,8.7125,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
579,579,585,1,-0.8699484865333883,79.65,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
580,580,586,0,1.2879424132935713,15.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
581,581,587,1,2.2552728166642773,79.2,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
582,582,588,0,-0.5723083624193249,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
583,583,589,0,0.0634811258783985,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
584,584,590,0,0.3950220409513811,7.125,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
585,585,591,1,1.6599925684361505,78.2667,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
586,586,592,0,1.2879424132935713,7.25,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
587,587,593,0,-0.105777299808093,7.75,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
588,588,594,0,0.5438421030084127,26.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
589,589,595,0,0.4694320719798969,24.15,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
590,590,596,1,-0.3834638578817534,33.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
591,591,597,0,1.436762475350603,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
592,592,598,0,-0.0274295554355551,7.225,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
593,593,599,1,1.436762475350603,56.9292,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
594,594,600,1,-0.4234883003622932,27.0,2,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
595,595,601,0,-0.1491722153885191,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
596,596,602,0,0.5791496627314435,42.4,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
597,597,603,0,1.0647123202080238,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
598,598,604,1,0.3950220409513811,26.55,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
599,599,605,0,0.4694320719798969,15.55,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
600,600,606,0,0.0229718858088018,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
601,601,607,1,-0.2002582072767456,30.5,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
602,602,608,1,-0.5723083624193249,41.5792,1,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
603,603,609,1,0.7670721960939603,153.4625,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
604,604,610,0,0.6926621650654444,31.275,1,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
605,605,611,0,-0.1859443425958334,7.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
606,606,612,1,0.3022575356024978,15.5,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
607,607,613,0,0.3936453374693172,7.75,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
608,608,614,0,0.3950220409513811,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
609,609,615,1,-0.4234883003622932,65.0,1,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
610,610,616,0,0.3206120099228652,14.4,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
611,611,617,0,-0.2746682383052615,16.1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
612,612,618,1,-1.91168892093261,39.0,2,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
613,613,619,0,-0.2746682383052615,10.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
614,614,620,0,-0.2002582072767456,14.4542,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
615,615,621,1,0.915892258150992,52.5542,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
616,616,622,1,-0.7211284244763566,15.7417,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
617,617,623,0,-0.6467183934478408,7.8542,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
618,618,624,0,-0.6467183934478408,16.1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
619,619,625,0,2.329682847692793,32.3208,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
620,620,626,0,2.032042723578729,12.35,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
621,621,627,1,-0.6467183934478408,77.9583,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
622,622,628,0,-0.2746682383052615,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
623,623,629,0,-0.7123760922155782,7.7333,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
624,624,630,1,3.743473437234594,30.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
625,625,632,1,0.1717919478658335,30.5,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
626,626,633,0,0.6924849983249014,0.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
627,627,634,0,-1.5396387657900308,27.9,3,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
628,628,635,1,-0.1258481762482298,13.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
629,629,636,0,0.1717919478658335,7.925,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
630,630,637,0,0.0973819168373177,26.25,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
631,631,638,0,0.8414822271224761,39.6875,0,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
632,632,639,0,-0.1904626581920636,16.1,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
633,633,640,0,-0.7211284244763566,7.8542,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
634,634,641,1,-0.4234883003622932,69.3,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
635,635,642,0,-2.0605089829896417,27.9,3,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
636,636,643,1,-0.0173276421069599,56.4958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
637,637,644,1,-2.1535215217752866,19.2583,2,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
638,638,645,1,1.3623524443220871,76.7292,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
639,639,646,0,-0.7955384555048725,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
640,640,647,1,1.9576326925502137,35.5,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
641,641,648,0,0.105262293456719,7.55,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
642,642,649,1,-0.497898331390809,7.55,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
643,643,650,0,-0.1491722153885191,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
644,644,651,1,-0.8699484865333883,23.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
645,645,652,0,-0.6467183934478408,8.4333,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
646,646,653,1,-0.2494924990923301,7.8292,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
647,647,654,0,-0.8699484865333883,6.75,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
648,648,655,0,-0.4234883003622932,73.5,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
649,649,656,0,-0.1491722153885191,7.8958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
650,650,657,0,0.1717919478658335,15.5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
651,651,658,0,-0.497898331390809,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
652,652,659,0,2.1064527546072456,113.275,0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
653,653,660,1,1.5111725063791188,133.65,2,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
654,654,661,0,0.7670721960939603,7.225,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
655,655,662,0,1.2879424132935713,25.5875,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
656,656,663,0,0.4694320719798969,7.4958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
657,657,664,1,-0.7211284244763566,7.925,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
658,658,665,0,0.1717919478658335,73.5,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
659,659,666,0,-0.3490782693337773,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
660,660,667,0,-0.1297060312418861,7.775,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
661,661,668,0,0.9903022891795078,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
662,662,669,1,0.7532215955961244,52.0,1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
663,663,670,1,0.7670721960939603,39.0,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
664,664,671,0,0.0973819168373177,52.0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
665,665,672,0,2.999373126949436,10.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
666,666,673,1,0.0973819168373177,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
667,667,674,0,0.4194341928148725,0.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
668,668,675,0,-0.8699484865333883,7.775,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
669,669,676,0,-0.3862832848480352,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
670,670,677,1,-0.8699484865333883,9.8417,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
671,671,678,0,0.9903022891795078,46.9,1,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
672,672,680,0,-0.4613488905384013,8.1375,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
673,673,681,1,-0.2002582072767456,76.7292,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
674,674,682,0,-0.7211284244763566,9.225,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
675,675,683,0,-1.1675886106474516,46.9,5,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
676,676,684,0,2.2552728166642773,39.0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
677,677,685,0,-0.3490782693337773,41.5792,1,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
678,678,686,0,-1.1675886106474516,39.6875,4,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
679,679,687,0,-0.7955384555048725,10.1708,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
680,680,688,0,-0.8699484865333883,7.7958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
681,681,689,1,-1.0931785796189355,211.3375,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
682,682,690,1,0.0973819168373177,57.0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
683,683,691,1,-1.91168892093261,13.4167,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
684,684,692,1,-0.0173276421069599,56.4958,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
685,685,693,0,-0.3490782693337773,7.225,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
686,686,694,0,2.2552728166642773,26.55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
687,687,695,0,1.6599925684361505,13.5,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
688,688,696,0,1.0647123202080238,8.05,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
689,689,697,1,-0.7123760922155782,7.7333,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
690,690,698,0,1.436762475350603,110.8833,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
691,691,699,0,0.915892258150992,7.65,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
692,692,700,1,-0.8699484865333883,227.525,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
693,693,701,1,0.3950220409513811,26.2875,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
694,694,702,0,-0.8699484865333883,14.4542,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
695,695,703,0,-0.3490782693337773,7.7417,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
696,696,704,0,-0.2746682383052615,7.8542,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
697,697,705,0,0.6926621650654444,26.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
698,698,706,1,1.1391223512365396,13.5,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
699,699,707,1,0.915892258150992,26.2875,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
700,700,708,1,-0.5723083624193249,151.55,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
701,701,709,1,-0.8434089087998841,15.2458,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
702,702,710,1,-0.4234883003622932,49.5042,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
703,703,711,0,1.4991825339903373,26.55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
704,704,712,1,1.3623524443220871,52.0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
705,705,713,0,-0.0514381452197139,9.4833,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
706,706,714,0,1.6599925684361505,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
707,707,715,0,-0.7955384555048725,7.65,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
708,708,716,1,0.6182521340369286,227.525,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
709,709,717,1,-0.2002582072767456,10.5,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
710,710,718,0,-0.1875340919708694,15.5,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
711,711,719,0,0.2462019788943494,7.775,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
712,712,720,1,-1.7628688588755783,33.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
713,713,721,0,-0.944358517561904,7.0542,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
714,714,722,0,0.3206120099228652,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
715,715,723,0,1.5111725063791188,13.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
716,716,724,1,-0.2002582072767456,53.1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
717,717,725,0,-0.7211284244763566,8.6625,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
718,718,726,1,0.0229718858088018,21.0,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
719,719,727,1,-0.7123760922155782,7.7375,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
720,720,728,0,-0.3490782693337773,26.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
